Date,Open,Hight,Low,Close,Volume,Adj Close
2004/10/12,800000,859000,700000,700000,6342,35000
2004/10/13,690000,800000,687000,800000,4032,40000
2004/10/14,790000,900000,756000,900000,7844,45000
2004/10/15,900000,1000000,853000,1000000,7812,50000
2004/10/18,1060000,1200000,1030000,1120000,6979,56000
2004/10/19,1090000,1150000,930000,945000,4237,47250
2004/10/20,965000,1010000,873000,900000,2213,45000
2004/10/21,920000,986000,854000,885000,2005,44250
2004/10/22,914000,914000,808000,865000,980,43250
2004/10/25,825000,850000,786000,789000,702,39450
2004/10/26,776000,829000,762000,783000,432,39150
2004/10/27,810000,818000,721000,735000,418,36750
2004/10/28,751000,757000,662000,669000,678,33450
2004/10/29,669000,753000,629000,690000,1057,34500
2004/11/01,680000,718000,630000,640000,265,32000
2004/11/02,640000,712000,635000,698000,618,34900
2004/11/04,738000,758000,702000,710000,843,35500
2004/11/05,730000,740000,691000,697000,404,34850
2004/11/08,707000,715000,655000,659000,240,32950
2004/11/09,649000,653000,635000,646000,184,32300
2004/11/10,642000,746000,642000,746000,1011,37300
2004/11/11,760000,775000,683000,690000,978,34500
2004/11/12,695000,721000,690000,692000,425,34600
2004/11/15,702000,730000,695000,720000,247,36000
2004/11/16,730000,735000,694000,700000,158,35000
2004/11/17,696000,708000,675000,690000,110,34500
2004/11/18,699000,709000,670000,682000,109,34100
2004/11/19,672000,673000,650000,660000,114,33000
2004/11/22,651000,651000,631000,638000,71,31900
2004/11/24,638000,670000,638000,655000,71,32750
2004/11/25,645000,694000,632000,680000,213,34000
2004/11/26,680000,686000,648000,650000,119,32500
2004/11/29,657000,657000,638000,641000,108,32050
2004/11/30,641000,664000,636000,642000,99,32100
2004/12/01,647000,662000,640000,652000,136,32600
2004/12/02,662000,679000,640000,640000,108,32000
2004/12/03,643000,644000,618000,618000,124,30900
2004/12/06,612000,612000,577000,580000,113,29000
2004/12/07,546000,555000,531000,534000,155,26700
2004/12/08,525000,634000,507000,634000,495,31700
2004/12/09,651000,666000,555000,565000,627,28250
2004/12/10,585000,608000,565000,578000,131,28900
2004/12/13,585000,585000,555000,579000,65,28950
2004/12/14,569000,580000,565000,574000,74,28700
2004/12/15,594000,636000,590000,635000,360,31750
2004/12/16,634000,735000,610000,710000,1646,35500
2004/12/17,760000,801000,752000,770000,1961,38500
2004/12/20,760000,782000,737000,737000,572,36850
2004/12/21,730000,745000,679000,685000,476,34250
2004/12/22,695000,700000,661000,680000,301,34000
2004/12/24,676000,735000,676000,734000,298,36700
2004/12/27,764000,770000,732000,740000,295,37000
2004/12/28,721000,760000,703000,760000,182,38000
2004/12/29,779000,860000,767000,860000,1171,43000
2004/12/30,900000,960000,874000,960000,1005,48000
2005/01/04,960000,965000,880000,905000,615,45250
